640 427   
148 157 100
148 157 100
147 156 99 
147 156 99 
147 156 99 
147 156 99 
147 155 96 
146 154 95 
145 153 94 
143 151 91 
141 149 89 
140 149 86 
139 148 85 
138 147 84 
139 145 83 
137 143 81 
136 142 78 
135 141 77 
133 139 75 
131 138 71 
127 134 67 
124 131 64 
119 130 61 
116 127 58 
113 124 55 
110 123 53 
109 122 52 
106 122 51 
104 120 49 
103 119 48 
104 117 45 
102 118 45 
102 118 45 
102 118 45 
101 119 45 
101 119 45 
99 120 45  
99 120 45  
103 120 49 
103 120 49 
104 121 50 
104 121 50 
105 122 51 
105 122 51 
105 122 51 
106 123 52 
106 121 52 
106 121 52 
107 123 52 
107 123 52 
107 123 52 
107 123 50 
106 122 49 
106 122 49 
105 123 49 
104 122 48 
103 121 47 
101 119 45 
100 118 44 
99 117 43  
99 117 43  
98 116 42  
99 117 43  
100 118 44 
101 119 45 
102 120 46 
103 121 47 
104 122 48 
105 123 49 
105 123 49 
105 123 49 
105 123 49 
106 124 50 
107 124 53 
108 125 54 
109 126 55 
109 126 56 
110 127 57 
111 128 57 
111 128 57 
112 129 58 
112 129 58 
112 129 58 
112 129 58 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 131 57 
113 131 57 
112 130 56 
112 130 56 
112 130 56 
112 130 56 
111 129 55 
111 129 55 
111 129 55 
111 129 55 
111 129 55 
111 129 55 
110 128 54 
109 127 53 
108 126 52 
107 125 51 
110 123 51 
110 123 51 
110 122 50 
109 121 49 
108 120 48 
108 118 47 
107 117 46 
107 117 46 
109 115 45 
111 114 45 
111 114 45 
110 112 46 
111 112 46 
110 110 46 
111 110 46 
111 110 46 
112 106 46 
111 105 45 
113 104 47 
113 102 46 
112 99 46  
110 97 44  
110 94 43  
110 92 42  
109 91 41  
106 88 38  
106 86 36  
106 84 37  
106 82 36  
108 81 38  
107 80 37  
106 77 35  
106 77 37  
106 77 37  
105 76 36  
106 74 35  
105 73 34  
106 72 34  
106 72 34  
106 72 34  
106 74 36  
106 74 36  
106 74 36  
106 74 36  
106 74 36  
106 74 36  
106 74 36  
106 74 36  
106 74 36  
106 74 36  
106 74 36  
106 74 36  
106 74 36  
106 74 36  
106 74 36  
106 74 36  
105 73 35  
105 73 35  
105 73 35  
105 73 35  
105 73 35  
105 73 35  
105 73 35  
105 73 35  
105 73 35  
105 73 35  
105 73 35  
105 73 35  
105 73 35  
105 73 35  
105 73 35  
105 73 35  
102 72 34  
102 72 34  
103 73 35  
103 75 36  
103 75 36  
102 77 37  
102 77 37  
102 77 37  
104 79 39  
104 79 39  
104 79 39  
104 81 40  
104 81 40  
104 82 41  
104 82 41  
104 82 41  
105 84 41  
105 84 41  
106 85 42  
106 85 42  
107 86 43  
108 87 44  
109 88 45  
109 88 45  
107 88 45  
106 89 45  
107 90 46  
107 90 46  
106 92 47  
106 92 47  
105 92 47  
106 93 48  
106 95 49  
106 95 49  
106 96 47  
106 96 47  
107 97 48  
107 97 46  
107 97 46  
107 97 46  
106 99 47  
106 99 47  
107 100 48 
107 100 48 
107 100 48 
107 100 48 
108 101 49 
108 101 49 
105 102 47 
105 102 47 
105 102 47 
105 102 47 
105 102 47 
106 103 48 
106 103 48 
106 103 48 
107 105 48 
107 105 48 
107 105 48 
108 106 49 
109 107 50 
109 107 50 
109 107 50 
110 108 51 
108 108 48 
108 108 48 
108 108 48 
109 109 49 
109 109 49 
109 109 49 
109 109 49 
109 109 49 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
110 111 51 
110 111 51 
110 111 51 
110 111 51 
111 112 52 
111 112 52 
111 112 52 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
110 114 53 
110 114 53 
110 115 51 
110 115 51 
110 115 49 
110 115 49 
110 115 48 
110 115 48 
110 115 51 
110 115 51 
110 115 51 
110 115 51 
110 115 51 
110 115 51 
110 115 51 
110 115 51 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
113 115 50 
113 115 50 
114 116 51 
114 116 51 
114 116 51 
114 116 51 
115 117 52 
115 117 52 
117 116 52 
117 116 52 
117 116 52 
117 116 52 
118 117 53 
118 117 53 
118 117 53 
118 117 53 
120 116 53 
121 117 54 
121 117 54 
122 116 54 
122 116 54 
124 116 54 
125 117 55 
125 117 55 
125 117 55 
125 117 55 
126 116 55 
126 116 55 
127 115 55 
127 115 55 
129 114 55 
129 114 55 
129 114 57 
129 114 57 
129 114 57 
130 113 57 
130 113 57 
133 114 58 
133 114 58 
134 115 59 
133 114 58 
134 115 59 
134 115 59 
135 114 59 
135 114 59 
136 113 59 
137 114 60 
137 114 60 
136 115 62 
138 115 63 
138 115 63 
138 115 63 
140 114 63 
141 115 64 
142 114 64 
142 114 64 
145 115 65 
145 115 65 
145 115 65 
145 115 65 
146 116 66 
146 116 66 
146 116 66 
146 116 66 
148 114 68 
148 114 68 
149 115 69 
151 114 69 
151 114 69 
152 114 69 
153 115 70 
153 115 70 
153 114 71 
153 114 71 
153 114 71 
153 114 71 
154 115 72 
154 115 72 
154 115 72 
154 115 72 
157 115 73 
157 115 73 
158 116 74 
158 116 74 
159 117 75 
159 117 75 
160 118 76 
160 118 76 
162 119 77 
163 120 78 
163 120 78 
163 120 78 
163 120 78 
164 121 79 
164 121 79 
164 121 79 
165 122 80 
165 122 80 
165 122 80 
166 123 81 
166 123 81 
167 124 82 
167 124 82 
168 125 83 
167 123 84 
167 123 84 
167 123 84 
168 124 85 
168 124 85 
168 124 85 
168 124 85 
168 124 85 
168 124 85 
168 124 85 
168 124 85 
168 124 85 
168 124 85 
168 124 85 
168 124 85 
168 124 85 
167 123 86 
167 123 86 
167 123 86 
166 122 85 
166 122 85 
166 122 85 
166 122 85 
166 122 85 
165 121 84 
165 121 84 
164 120 83 
164 120 83 
163 119 82 
163 119 82 
162 118 81 
162 118 81 
162 118 81 
162 118 81 
161 117 80 
161 117 80 
160 116 79 
160 116 79 
159 115 78 
159 115 78 
158 114 79 
158 114 79 
157 113 78 
156 112 77 
155 111 76 
155 111 76 
154 110 75 
154 110 75 
153 109 74 
152 108 73 
152 108 73 
151 107 72 
151 107 72 
150 106 71 
150 106 71 
150 106 71 
149 105 70 
149 105 70 
148 104 69 
148 104 69 
147 103 68 
147 103 68 
146 102 67 
146 102 67 
146 102 65 
145 101 64 
143 99 62  
143 99 62  
144 100 63 
144 100 63 
143 99 62  
141 97 60  
141 97 60  
141 97 60  
141 97 60  
139 97 59  
139 97 59  
136 97 58  
136 97 58  
136 97 58  
135 96 57  
134 95 56  
134 95 56  
133 94 55  
132 93 54  
131 92 53  
131 92 53  
131 92 53  
126 91 53  
126 91 53  
126 91 53  
125 90 52  
125 90 52  
124 89 51  
124 89 51  
124 89 51  
123 88 50  
123 88 50  
123 88 50  
122 87 49  
122 87 49  
121 86 48  
121 86 48  
121 86 48  
120 86 49  
120 86 49  
120 86 49  
120 86 49  
119 85 48  
119 85 48  
119 85 48  
119 85 48  
119 85 48  
119 85 48  
119 85 48  
119 85 48  
118 84 47  
118 84 47  
118 84 47  
118 84 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
141 125 76 
142 126 77 
141 127 78 
142 128 79 
143 131 81 
143 131 81 
142 132 81 
142 132 81 
142 135 83 
142 135 83 
143 136 84 
142 136 84 
143 137 85 
141 138 85 
141 138 85 
141 138 85 
143 140 89 
142 140 89 
143 141 90 
143 141 90 
143 143 91 
143 143 91 
142 145 92 
142 145 92 
143 146 93 
143 146 93 
144 147 94 
144 147 94 
145 148 95 
145 148 95 
146 149 96 
146 149 96 
146 148 98 
147 149 99 
146 150 99 
146 150 99 
146 150 99 
145 152 100
145 152 100
145 152 100
145 154 99 
145 154 99 
145 154 99 
145 154 99 
145 154 99 
146 155 100
146 155 100
146 155 100
144 155 97 
144 155 97 
144 155 97 
145 156 98 
145 156 98 
145 156 98 
145 156 98 
146 157 99 
146 157 99 
146 157 99 
146 157 99 
146 157 99 
146 157 99 
146 157 99 
146 157 99 
146 157 99 
146 157 99 
146 157 99 
146 157 99 
146 157 99 
146 157 99 
146 157 99 
146 157 99 
146 157 99 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
147 158 100
147 158 100
147 158 100
147 158 100
147 158 100
147 158 100
147 158 100
147 158 100
148 159 103
148 159 103
147 158 102
147 158 102
147 158 102
147 158 102
148 159 103
148 159 103
148 157 100
148 157 100
148 157 100
148 157 100
147 156 99 
147 156 99 
147 156 99 
147 156 99 
147 155 96 
146 154 95 
145 153 94 
144 152 92 
142 150 90 
140 149 86 
139 148 85 
138 147 84 
138 144 80 
137 143 79 
135 141 77 
134 141 74 
133 140 73 
130 137 70 
127 134 66 
124 131 63 
118 129 60 
115 126 57 
112 123 54 
108 121 51 
107 120 50 
104 120 49 
103 119 48 
102 118 47 
104 117 45 
102 118 45 
102 118 45 
102 118 45 
101 119 45 
101 119 45 
99 120 45  
99 120 45  
101 118 47 
102 119 48 
102 119 48 
103 120 49 
103 120 49 
104 121 50 
104 121 50 
105 122 51 
105 120 51 
106 121 52 
106 122 51 
107 123 52 
107 123 52 
106 122 49 
106 122 49 
105 121 48 
105 123 49 
104 122 48 
103 121 47 
101 119 45 
100 118 44 
99 117 43  
99 117 43  
99 117 43  
100 118 44 
101 119 45 
102 120 46 
103 121 47 
104 122 48 
105 123 49 
106 124 50 
107 125 51 
107 123 50 
107 123 50 
108 124 51 
108 124 53 
109 125 54 
110 126 55 
110 125 56 
111 126 57 
111 128 57 
111 128 57 
112 129 58 
112 129 58 
112 129 58 
112 129 58 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 131 57 
113 131 57 
112 130 56 
112 130 56 
112 130 56 
112 130 56 
111 129 55 
111 129 55 
111 129 55 
111 129 55 
111 129 55 
111 129 55 
110 128 54 
109 127 53 
108 126 52 
107 125 51 
110 123 51 
110 123 51 
109 122 50 
109 121 49 
108 120 48 
107 119 47 
107 117 46 
107 117 46 
109 115 43 
109 115 43 
109 115 45 
110 113 44 
110 112 46 
110 111 45 
110 110 46 
110 110 46 
111 107 46 
111 107 46 
111 105 45 
112 103 46 
111 100 44 
110 97 44  
109 96 43  
110 94 42  
108 92 40  
107 89 39  
105 87 37  
106 86 36  
107 85 38  
107 83 37  
108 81 38  
107 80 37  
107 80 37  
106 79 36  
105 78 35  
105 76 34  
105 76 34  
106 74 33  
107 75 34  
107 75 34  
106 76 38  
106 76 38  
106 76 38  
106 76 38  
106 76 38  
106 76 38  
106 76 38  
106 76 38  
106 76 38  
106 76 38  
106 76 38  
106 76 38  
106 76 38  
106 76 38  
106 76 38  
106 76 38  
103 73 35  
103 73 35  
103 73 35  
103 73 35  
103 73 35  
103 73 35  
103 73 35  
103 73 35  
104 74 36  
104 74 36  
104 74 36  
104 74 36  
104 74 36  
104 74 36  
104 74 36  
104 74 36  
103 73 35  
102 74 35  
103 75 36  
103 75 36  
101 76 36  
102 77 37  
101 78 37  
101 78 37  
104 79 39  
104 79 39  
103 80 39  
104 81 40  
103 81 40  
104 82 41  
104 82 41  
102 83 41  
105 84 41  
105 84 41  
106 85 42  
106 85 42  
107 86 43  
108 87 44  
109 88 45  
109 88 45  
107 88 45  
107 90 46  
107 90 46  
107 90 46  
106 92 47  
106 92 47  
106 93 48  
106 93 48  
106 95 49  
106 95 49  
106 96 47  
106 96 47  
107 97 48  
107 97 46  
107 97 46  
107 97 46  
106 99 47  
106 99 47  
106 99 47  
106 99 47  
107 100 48 
107 100 48 
107 100 48 
107 100 48 
105 102 47 
105 102 47 
105 102 47 
105 102 47 
105 102 47 
106 103 48 
106 103 48 
106 103 48 
107 105 48 
107 105 48 
107 105 48 
108 106 49 
109 107 50 
109 107 50 
109 107 50 
110 108 51 
108 108 48 
108 108 48 
108 108 48 
109 109 49 
109 109 49 
109 109 49 
109 109 49 
109 109 49 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
110 111 51 
110 111 51 
110 111 51 
110 111 51 
111 112 52 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 113 52 
109 113 52 
109 114 50 
109 114 50 
109 114 48 
109 114 48 
109 114 47 
109 114 47 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
113 115 50 
113 115 50 
113 115 50 
113 115 50 
114 116 51 
114 116 51 
114 116 51 
114 116 51 
116 115 51 
116 115 51 
117 116 52 
117 116 52 
117 116 52 
117 116 52 
118 117 53 
118 117 53 
120 116 53 
120 116 53 
120 116 53 
121 115 53 
122 116 54 
124 116 54 
124 116 54 
124 116 54 
124 116 54 
124 116 54 
125 115 54 
125 115 54 
126 114 54 
126 114 54 
128 113 54 
128 113 54 
129 114 57 
129 114 57 
128 113 56 
129 112 56 
130 113 57 
132 113 57 
133 114 58 
133 114 58 
133 114 58 
133 114 58 
133 114 58 
134 113 58 
135 114 59 
136 113 59 
136 113 59 
136 113 59 
136 115 62 
137 114 62 
137 114 62 
138 115 63 
140 114 63 
140 114 63 
141 113 63 
142 114 64 
144 114 64 
144 114 64 
145 115 65 
145 115 65 
145 115 65 
145 115 65 
145 115 65 
146 116 66 
148 114 68 
148 114 68 
148 114 68 
150 113 68 
151 114 69 
152 114 69 
152 114 69 
152 114 69 
152 113 70 
152 113 70 
153 114 71 
153 114 71 
153 114 71 
153 114 71 
154 115 72 
154 115 72 
157 115 73 
157 115 73 
157 115 73 
158 116 74 
158 116 74 
159 117 75 
159 117 75 
159 117 75 
162 119 77 
162 119 77 
162 119 77 
163 120 78 
163 120 78 
163 120 78 
163 120 78 
164 121 79 
164 121 79 
165 122 80 
165 122 80 
166 123 81 
166 123 81 
167 124 82 
167 124 82 
167 124 82 
167 123 84 
167 123 84 
167 123 84 
167 123 84 
167 123 84 
168 124 85 
168 124 85 
168 124 85 
167 123 84 
167 123 84 
167 123 84 
167 123 84 
167 123 84 
167 123 84 
167 123 84 
167 123 84 
166 122 85 
166 122 85 
166 122 85 
166 122 85 
166 122 85 
165 121 84 
165 121 84 
165 121 84 
164 120 83 
164 120 83 
163 119 82 
163 119 82 
162 118 81 
162 118 81 
161 117 80 
161 117 80 
161 117 80 
161 117 80 
160 116 79 
160 116 79 
159 115 78 
159 115 78 
158 114 77 
158 114 77 
157 113 78 
157 113 78 
156 112 77 
156 112 77 
155 111 76 
154 110 75 
153 109 74 
153 109 74 
152 108 73 
152 108 73 
152 108 73 
151 107 72 
151 107 72 
150 106 71 
150 106 71 
149 105 70 
148 104 69 
148 104 69 
148 104 69 
147 103 68 
147 103 68 
146 102 67 
146 102 67 
146 102 67 
146 102 65 
144 100 63 
143 99 62  
143 99 62  
144 100 63 
144 100 63 
142 98 61  
141 97 60  
141 97 60  
140 98 60  
139 97 59  
139 97 59  
136 97 58  
136 97 58  
134 96 57  
134 96 57  
134 95 56  
134 95 56  
133 94 55  
132 93 54  
131 92 53  
131 92 53  
130 91 52  
130 91 52  
126 91 53  
126 91 53  
125 90 52  
125 90 52  
124 89 51  
124 89 51  
123 88 50  
123 88 50  
123 88 50  
123 88 50  
122 87 49  
122 87 49  
121 86 48  
121 86 48  
120 85 47  
120 85 47  
120 86 49  
120 86 49  
119 85 48  
119 85 48  
119 85 48  
119 85 48  
118 84 47  
118 84 47  
119 85 48  
119 85 48  
119 85 48  
119 85 48  
118 84 47  
118 84 47  
118 84 47  
118 84 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
117 85 47  
143 127 78 
143 127 78 
143 129 80 
144 130 81 
144 132 82 
145 133 83 
144 134 83 
144 134 83 
144 137 85 
144 137 85 
144 137 85 
143 137 85 
143 137 85 
142 139 86 
142 139 86 
142 139 86 
144 141 90 
143 141 90 
143 141 90 
144 142 91 
143 143 91 
144 144 92 
142 145 92 
143 146 93 
144 147 94 
144 147 94 
144 147 94 
145 148 95 
145 148 95 
146 149 96 
146 149 96 
146 149 96 
147 149 99 
147 149 99 
146 150 99 
146 150 99 
147 151 100
145 152 100
145 152 100
145 152 100
145 154 99 
145 154 99 
145 154 99 
145 154 99 
145 154 99 
146 155 100
146 155 100
146 155 100
144 155 97 
144 155 97 
144 155 97 
144 155 97 
145 156 98 
145 156 98 
145 156 98 
145 156 98 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
146 157 97 
147 158 100
147 158 100
147 158 100
147 158 100
147 158 100
147 158 100
147 158 100
147 158 100
148 159 101
148 159 101
147 158 100
147 158 100
147 158 100
147 158 100
148 159 101
148 159 101
148 157 100
148 157 100
148 157 100
148 157 100
147 156 99 
147 156 99 
147 156 99 
147 156 99 
146 154 95 
146 154 95 
146 154 95 
145 153 93 
143 151 91 
141 150 87 
139 148 85 
138 147 84 
138 144 80 
137 143 79 
135 141 77 
134 141 74 
133 140 73 
130 137 69 
126 133 65 
124 131 63 
117 128 59 
114 125 56 
110 121 52 
107 120 50 
106 119 49 
103 119 48 
102 118 47 
101 117 46 
104 117 45 
102 118 45 
102 118 45 
102 118 45 
101 119 45 
101 119 45 
99 120 45  
99 120 45  
100 117 46 
100 117 46 
101 118 47 
101 118 47 
102 119 48 
103 120 49 
104 121 50 
104 121 50 
105 120 51 
105 120 51 
106 122 51 
106 122 51 
106 122 51 
106 122 49 
105 121 48 
105 121 48 
104 122 48 
104 122 48 
103 121 47 
102 120 46 
101 119 45 
101 119 45 
101 119 45 
101 119 45 
101 119 45 
102 120 46 
103 121 47 
104 122 48 
105 123 49 
106 124 50 
107 125 51 
108 126 52 
108 124 51 
108 124 51 
108 124 51 
109 125 54 
109 125 54 
110 126 55 
110 125 56 
110 125 56 
111 128 57 
111 128 57 
112 129 58 
112 129 58 
112 129 58 
112 129 58 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 130 59 
113 131 57 
113 131 57 
112 130 56 
112 130 56 
112 130 56 
112 130 56 
111 129 55 
111 129 55 
111 129 53 
111 129 53 
111 129 53 
110 128 52 
109 127 51 
108 126 50 
107 125 49 
107 125 49 
108 124 49 
108 124 49 
109 123 48 
108 122 47 
108 120 46 
107 119 45 
106 118 44 
107 117 44 
108 116 43 
109 115 43 
109 115 43 
108 114 44 
110 113 44 
109 111 45 
110 111 45 
110 111 45 
109 108 44 
109 107 46 
110 106 45 
110 104 44 
111 102 45 
110 99 43  
108 97 43  
108 95 42  
109 93 41  
107 91 39  
106 89 37  
107 87 37  
108 86 37  
109 85 39  
108 84 38  
109 82 37  
106 82 38  
106 82 38  
105 81 37  
106 79 36  
105 78 35  
106 77 35  
106 77 35  
107 78 36  
106 78 39  
106 78 39  
106 78 39  
106 78 39  
106 78 39  
106 78 39  
106 78 39  
106 78 39  
106 78 39  
106 78 39  
106 78 39  
106 78 39  
106 78 39  
106 78 39  
106 78 39  
106 78 39  
104 74 36  
104 74 36  
104 74 36  
104 74 36  
104 74 36  
104 74 36  
104 74 36  
104 74 36  
105 75 37  
105 75 37  
105 75 37  
105 75 37  
105 75 37  
105 75 37  
105 75 37  
105 75 37  
103 75 36  
104 76 37  
104 76 37  
102 77 37  
102 77 37  
101 78 37  
102 79 38  
102 79 38  
103 80 39  
103 80 39  
103 80 39  
103 81 40  
103 81 40  
102 83 41  
102 83 41  
102 83 41  
103 84 41  
103 84 41  
104 85 42  
104 85 42  
105 86 43  
106 87 44  
107 88 45  
107 88 45  
108 89 46  
107 90 46  
107 90 46  
108 91 47  
106 92 47  
107 93 48  
106 93 48  
106 93 48  
104 96 49  
104 96 49  
104 96 47  
104 96 47  
105 97 48  
105 98 46  
105 98 46  
105 98 46  
106 99 47  
106 99 47  
106 99 47  
106 99 47  
106 99 47  
107 100 48 
107 100 48 
107 100 48 
105 102 47 
105 102 47 
105 102 47 
105 102 47 
105 102 47 
106 103 48 
106 103 48 
106 103 48 
107 105 48 
107 105 48 
107 105 48 
108 106 49 
109 107 50 
109 107 50 
109 107 50 
110 108 51 
108 108 48 
108 108 48 
108 108 48 
109 109 49 
109 109 49 
109 109 49 
109 109 49 
109 109 49 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
109 110 50 
110 111 51 
110 111 51 
110 111 51 
110 111 51 
108 113 49 
108 113 49 
108 113 49 
108 113 49 
108 113 49 
108 113 49 
108 113 49 
108 113 49 
109 113 52 
109 113 52 
109 114 50 
109 114 50 
109 114 48 
109 114 48 
109 114 47 
109 114 47 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
109 114 50 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
112 114 51 
113 115 50 
113 115 50 
113 115 50 
113 115 50 
113 115 50 
114 116 51 
114 116 51 
114 116 51 
116 115 51 
116 115 51 
116 115 51 
117 116 52 
117 116 52 
117 116 52 
117 116 52 
117 116 52 
119 115 52 
119 115 52 
119 115 52 
121 115 53 
121 115 53 
123 115 53 
123 115 53 
123 115 53 
124 116 54 
124 116 54 
125 115 54 
125 115 54 
126 114 54 
126 114 54 
128 113 54 
128 113 54 
129 114 57 
128 113 56 
128 113 56 
129 112 56 
129 112 56 
132 113 57 
133 114 58 
133 114 58 
132 113 57 
132 113 57 
132 113 57 
134 113 58 
134 113 58 
135 112 58 
135 112 58 
135 112 58 
136 115 62 
137 114 62 
137 114 62 
137 114 62 
140 114 63 
140 114 63 
141 113 63 
141 113 63 
144 114 64 
144 114 64 
144 114 64 
144 114 64 
144 114 64 
145 115 65 
145 115 65 
145 115 65 
148 114 68 
148 114 68 
148 114 68 
150 113 68 
150 113 68 
152 114 69 
152 114 69 
152 114 69 
152 113 70 
152 113 70 
152 113 70 
153 114 71 
153 114 71 
153 114 71 
153 114 71 
153 114 71 
156 114 72 
157 115 73 
157 115 73 
157 115 73 
158 116 74 
159 117 75 
159 117 75 
159 117 75 
162 119 77 
162 119 77 
162 119 77 
162 119 77 
163 120 78 
163 120 78 
163 120 78 
163 120 78 
164 121 79 
164 121 79 
165 122 80 
165 122 80 
166 123 81 
166 123 81 
167 124 82 
167 124 82 
166 122 83 
166 122 83 
167 123 84 
167 123 84 
167 123 84 
167 123 84 
168 124 85 
168 124 85 
167 123 84 
167 123 84 
167 123 84 
167 123 84 
167 123 84 
167 123 84 
167 123 84 
167 123 84 
166 122 85 
166 122 85 
165 121 84 
165 121 84 
165 121 84 
165 121 84 
164 120 83 
164 120 83 
163 119 82 
163 119 82 
163 119 82 
162 118 81 
162 118 81 
161 117 80 
161 117 80 
161 117 80 
160 116 79 
160 116 79 
160 116 79 
159 115 78 
159 115 78 
158 114 77 
158 114 77 
158 114 77 
157 113 78 
156 112 77 
156 112 77 
155 111 76 
154 110 75 
153 109 74 
